Recipe ID,Recipe Name,Ingredients,Preparation Steps,URL
8729802,Marry Me Bean Soup,"['2 tablespoons butter', '1/2 cup diced onion', '2 cloves garlic, pressed', '1/2 teaspoon crushed red pepper', '1/2 teaspoon paprika', '1 (15 ounce) can great northern beans', '1/2 cup chicken broth', '1/2 cup chopped sun-dried tomatoes', '1/4 cup tomato sauce', '1/2 cup heavy cream', '1/2 cup Parmesan cheese', '2 cups fresh spinach', '2 tablespoons chopped fresh basil', 'salt and freshly ground black pepper to taste']","['Gather all ingredients.', 'Allrecipes/Qi Ai', 'Melt butter in a Dutch oven. Add onions and cook until soft and translucent, 5 to 6 minutes.', 'Allrecipes/Qi Ai', 'Add garlic, red pepper, and paprika; cook and stir until garlic is fragrant, about 1 minute.', 'Allrecipes/Qi Ai', 'Add beans, and cook until simmering, about 5 minutes. Mash half of the beans.', 'Allrecipes/Qi Ai', 'Stir in chicken broth, sun-dried tomatoes, and tomato sauce. Add heavy cream and Parmesan cheese, and stir until well combined.', 'Allrecipes/Qi Ai', 'Add spinach and basil and cook until spinach is wilted. Season with salt and pepper.', 'Allrecipes/Qi Ai']",https://www.allrecipes.com/marry-me-bean-soup-recipe-8729802
8735178,4-Ingredient Creamy Tomato Soup for Two,"['1/2 onion, quartered', '1 (14.5 ounce) can diced tomatoes with basil, garlic, and olive oil', '2 teaspoons butter', '1/4 cup heavy cream, divided']","['Preheat the oven to 375 degrees F (190 degrees C).', 'Roughly quarter the onion half, and separate the pieces. Place onion pieces on a baking tray. Open the can of diced tomatoes. Carefully drizzle some of the liquid onto the onion.', 'Roast onions in the preheated oven until soft, about 25 minutes. Place onions and tomatoes in a high-powered blender, such as a Vitamix. Cover tightly and blend on high for 40 seconds.', 'Melt butter in a saucepan over medium heat. Carefully pour in the tomato mixture, and cook, stirring occasionally until hot, about 3 minutes. Stir in 3 tablespoons cream.', 'Ladle soup into bowls, and drizzle remaining cream over each serving.']",https://www.allrecipes.com/4-ingredient-creamy-tomato-soup-for-two-recipe-8735178
8733268,Quick and Easy No-Chop Chicken and Wild Rice Soup,"['2 cups water', '2 cups chicken broth', '1 (15 ounce) can sweet peas and sliced carrots, drained', '1 (6.5 ounce) can mushroom pieces and stems, drained', '1 (10 ounce) can premium chicken breast in water, drained', '1 (4.3 ounce) box long grain and wild rice mix (such as Rice-A-Roni®)', 'salt and freshly ground black pepper to taste', 'chopped green onions for garnish (optional)']","['Combine water, broth, peas and carrots, mushrooms, chicken, and rice mix with seasoning in a large pot. Bring to a boil over high heat. Reduce heat, cover, and simmer for 20 minutes.', 'Ladle into bowls; season with salt and pepper. Garnish with chopped green onions.']",https://www.allrecipes.com/quick-and-easy-no-chop-chicken-and-wild-rice-soup-recipe-8733268
8722129,Slow Cooker Italian Sausage Soup,"['1 pound bulk Italian sausage or turkey Italian sausage', '1/2 cup chopped onion', '6 cups reduced-sodium chicken broth', '2 (8-ounce) cans tomato sauce', '1 (14.5-ounce) can diced tomatoes', '1/2 cup chopped green bell pepper', '2 teaspoons Italian seasoning', '3 clove garlic, minced', '1/2 teaspoon crushed red pepper', '8 ounces ziti or penne pasta', '1 cup ricotta cheese', '1/2 cup shredded Parmesan cheese', '1/2 cup finely chopped fresh basil']","['Gather all ingredients.', 'Dotdash Meredith Food Studios', 'Cook sausage and onion in a large skillet over medium, breaking up clumps with a wooden spoon until browned; drain fat.', 'Dotdash Meredith Food Studios', 'Add sausage mixture to a 4- to 5-quarts slow cooker. Add broth, tomato sauce, diced tomatoes, green pepper, Italian seasoning, garlic, and crushed red pepper.', 'Dotdash Meredith Food Studios', 'Cover and cook on Low for 6 to 8 hours or on High 3 to 4 hours. If using Low, turn to High. Add pasta; cover and cook for 30 minutes.', 'Dotdash Meredith Food Studios', 'Stir together ricotta, Parmesan cheese, and basil in a small bowl.', 'Dotdash Meredith Food Studios', 'Top servings with ricotta mixture. Serve hot and enjoy!', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/slow-cooker-italian-sausage-soup-8722129
8726289,Chicken and Sausage Jambalaya,"['2 tablespoons canola oil', 'salt and freshly ground black pepper to taste', '3 skin-on, bone-in chicken thighs', '1 (14.5 ounce can) whole peeled tomatoes', '4 cups chicken stock, or as needed', '2 ribs celery, diced', '1 large yellow onion, diced', '1 green bell pepper - cored, seeded, and diced', '2 teaspoons cayenne pepper', '2 bay leaves', '4 garlic cloves, minced', '2 cups chopped tasso or ham steak', '1 pound andouille sausage, sliced 1/4-inch thick', '2 cups long grain rice', '1 bunch scallions, thinly sliced']","['Preheat the oven to 325 degrees F (165 degrees C).', 'Add canola oil to a large Dutch oven set over medium heat. Salt and pepper chicken liberally and sear on both sides until golden brown, about 5 minutes per side. Remove from Dutch oven.', 'Open canned tomatoes and strain liquid into a 4-cup measuring cup. Pour in enough chicken stock to total 4 cups; set aside. Roughly chop tomatoes.', 'Add celery, onion, bell pepper (the trinity), chopped tomatoes, cayenne, bay leaves, and garlic to the Dutch oven and stir until combined on medium heat. Mix in stock with tomato juice, seared chicken, tasso, andouille, and rice. Bring this to a nice simmer. Cover the pot.', 'Bake in the preheated oven for 30 minutes. Remove the pot from the oven and continue to let jambalaya steam for an additional 5 minutes.', 'Garnish with scallions and a few dashes of hot sauce when ready to serve.', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/chicken-and-sausage-jambalaya-recipe-8726289
8723943,Creamy Cowboy Soup,"['3 slices bacon', '2 tablespoons butter', '2 tablespoons all-purpose flour', '3/4 cup evaporated milk', '1 tablespoon olive oil', '1 onion, diced', '1 pound ground beef', '1 (10 ounce) can diced tomatoes with green chilies', '1 (15 ounce) can ranch style beans', '1 (15 ounce) can corn', '2 cups beef broth', '2 potatoes, diced', '3/4 teaspoon granulated garlic', '1/2 teaspoon ground cumin', 'salt and freshly ground black pepper to taste']","['Place bacon in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 8 minutes. Drain bacon slices on paper towels; chop when cool enough to handle.', 'Melt butter in a saucepan over medium heat; whisk in flour. Slowly add evaporated milk, whisking until smooth. Cook until thickened slightly, about 2 minutes; remove from heat.', 'Add oil to a large pot or Dutch oven; cook onions over medium heat until nearly translucent. Add ground beef, and cook and stir, breaking up chunks with a spatula as it cooks, 5 to 7 minutes. Drain any excess fat.', 'Add bacon, diced tomatoes with green chiles, beans, and corn. Pour in beef broth and add the diced potatoes. Stir to combine. Add garlic granules, and cumin. Season with salt and pepper.', 'Bring soup to a boil, then reduce heat to low. Cover; simmer until potatoes are tender;\xa0 20 to 30 minutes. Pour evaporated milk mixture into soup; stir to combine. Serve immediately.']",https://www.allrecipes.com/creamy-cowboy-soup-recipe-8723943
8725719,Butternut Squash Chili,"['2 tablespoons olive oil', '1 cup chopped yellow onion', '2 tablespoons tomato paste', '4 cloves garlic, minced', '2 cups vegetable broth', '1 cup chopped green bell pepper', '2 cups butternut squash, cut into 1/2-inch cubes', '1 (14 1/2 ounce) can diced tomatoes', '1 (14 1/2 ounce) can fire roasted diced tomatoes', '1 tablespoon brown sugar', '1 tablespoon chili powder', '2 teaspoons ground cumin', '1/2 teaspoon crushed red pepper (optional)', '1  (15- to 16-ounce) can black beans, rinsed and drained', '1 pound cooked ground turkey or chicken (optional)', '1 teaspoon salt', '1/2 teaspoon freshly ground black pepper']","['Gather ingredients.', 'Dotdash Meredith Food Studios', 'Heat olive oil in a 4- to 5-quart Dutch oven over medium-high heat. Add onion and tomato paste; cook, stirring until tomato paste begins to darken and onion is tender, 4 to 5 minutes. Add garlic, stirring until fragrant, about 30 seconds.', 'Dotdash Meredith Food Studios', 'Pour broth into Dutch oven. Add bell pepper, squash, diced tomatoes, and roasted tomatoes. Stir in brown sugar, chili powder, cumin, and crushed red pepper, if using. Cover, reduce heat to medium-low, and simmer until squash is tender, 20 to 25 minutes.', 'Dotdash Meredith Food Studios', 'Add beans and ground meat (if using) to pot. Cover and simmer until flavors have developed, about 15 minutes. Season with salt and pepper.', 'Dotdash Meredith Food Studios', 'Top with cheese, sour cream, cilantro, jalapenos, and avocado, as desired.', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/butternut-squash-chili-recipe-8725719
8725146,Easy Black Bean Soup for Two,"['2 teaspoons olive oil', '1/2 cup chopped onion', '1 small jalapeno, seeded and diced', '1 tablespoon chili powder', '1 teaspoon ground cumin', '1/4 teaspoon dried oregano', '3 (15.75 ounce) cans no-salt black beans, divided', '1 1/2 cups water or vegetable broth', 'salt, to taste']","['Heat oil in a large pan over medium-high heat. Add onion and jalapeno. Cook until onions are translucent, about 5 minutes.', 'Stir in chili powder, cumin, and oregano. Blend one can of beans in a blender until smooth and add to pot.', 'Rinse and drain the other 2 cans of black beans and add to pot. Add water or broth. Bring pot to a boil. Reduce heat and simmer for 20 minutes. Season with salt to taste.']",https://www.allrecipes.com/easy-black-bean-soup-for-two-recipe-8725146
8724837,Chicken Pastina,"['4 cups prepared chicken broth', 'salt to taste', '1 cup star-shaped pastina, or acini di pepe', 'freshly ground black pepper to taste', '2 tablespoons unsalted butter', '3/4 cup finely grated Parmigiano Reggiano cheese', 'extra-virgin olive oil, for drizzling']","['Bring broth to a simmer over medium-high heat. Taste; season with salt if needed.', 'Reduce heat to medium, and stir in pastina. Cook, stirring occasionally, for about 30 seconds less than the package directions, 5 to 8 minutes.', 'Turn off heat, and stir in black pepper, butter, and some of the grated cheese. Stir constantly until butter disappears.', 'Ladle pastina into hot bowls. Top with more freshly ground black pepper and remaining Parmigiano Reggiano; drizzle with olive oil and serve.', 'John Mitzewich', 'To make a fortified broth as shown in the video: Simmer 4 raw, bone-in, skin-on chicken thighs in a quart of store-bought chicken broth, with 3 cups water, some chopped carrots, onion, celery, 2 garlic cloves, and a bay leaf until chicken is tender, about 1 ½ hours. Remove chicken meat and reserve to use in the soup or other dishes. Strain broth and reserve until needed.']",https://www.allrecipes.com/chicken-pastina-recipe-8724837
8722038,Slow Cooker Chicken Pot Pie With Biscuits,"['1 1/2 pounds skinless boneless chicken thighs, cut into 1-inch pieces', '10 ounces red-skinned potatoes, cut into bite-sized pieces', '2 (10.5-ounces) cans condensed cream of chicken soup', '1 (12-ounce) package frozen mixed vegetables', '1 cup lower-sodium chicken broth', '1/2 cup chopped onion', '1/2 cup chopped celery', '1 teaspoon dried dill', '1/2 teaspoon salt', '1/2 teaspoon freshly ground black pepper', '1/2 teaspoon smoked paprika', '1/2 teaspoon garlic powder', '1 (16.3 ounce) package refrigerated biscuits']","['Gather all ingredients.', 'Dotdash Meredith Food Studios', 'Combine chicken, potatoes, frozen mixed vegetables, soup, broth, onion, celery, dill, salt, pepper, smoked paprika, and garlic powder in a 4- to 5-quart slow cooker.', 'Dotdash Meredith Food Studios', 'Cover and cook on Low 7 to 8 hours or on High 3 1/2 to 4 hours.', 'Dotdash Meredith Food Studios', 'When ready to serve, bake biscuits according to package directions. Split and serve a biscuit atop each serving,', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/slow-cooker-chicken-pot-pie-with-biscuits-recipe-8722038
8722710,Creamy Sausage Tortellini Soup,"['1/2 pound hot Italian sausage', '3/4 cups sliced celery', '3/4 cup sliced carrots', '1/2 cup diced onion', '2 cloves garlic, pressed', '1 tablespoon all-purpose flour', '14 1/2 ounces chicken broth', '1 (14.5 ounce) can basil, garlic, and oregano diced tomatoes, undrained', '1/2 teaspoon Italian seasoning', '1 (8.8 ounce) package cheese tortellini', '1 cup heavy cream', '2 cups fresh spinach', '1/2 cup shredded mozzarella cheese', 'salt and freshly ground black pepper to taste']","['Place sausage, celery, carrots and onions in a Dutch oven over medium heat. Cook and stir until sausage is browned and veggies are tender, 7 to 9 minutes. Add garlic and cook until fragrant, about 1 minute.', 'Stir in flour and until well incorporated. Pour in chicken broth, scraping bottom of pot to release all browned bits. Cook for 1 minute. Add diced tomatoes and Italian seasoning; bring to a boil.', 'Reduce heat, add tortellini, and simmer for 5 minutes. Add cream; cook and stir for 5 more minutes. Add mozzarella cheese and stir until melted; stir in spinach. Season with salt and pepper.']",https://www.allrecipes.com/creamy-sausage-tortellini-soup-recipe-8722710
8718390,Slow Cooker Cheeseburger Soup,"['1 pound ground beef', '1/2 cup chopped yellow onion', '2 ½ cups lower sodium beef broth', '2 russet potatoes, peeled and chopped', '1 (14.5-ounce) can diced tomatoes, undrained', '1 (10.5-ounce) can condensed Cheddar cheese soup', '1 (8-ounce) can tomato sauce', '1/4 cup ketchup, plus more for garnish', '2 tablespoons yellow mustard, plus more for garnish', '1 cup shredded Cheddar cheese, plus more for garnish', '1/2 cup chopped dill pickle slices', '1/4 cup finely chopped red onion']","['Gather all ingredients.', 'Dotdash Meredith Food Studios', 'Cook ground beef and yellow onion in a large skillet over medium heat until browned, stirring to break up with a wooden spoon, about 8 minutes; drain fat.', 'Dotdash Meredith Food Studios', 'Transfer beef mixture to a 4- to 5-quart slow cooker. Add beef broth, potatoes, tomatoes, soup,\xa0 tomato sauce, ketchup, and mustard. Stir to combine.', 'Dotdash Meredith Food Studios', 'Cover and cook on Low 9 to 10 hours or on High 4 ½ to 5 hours, until potatoes are tender.', 'Dotdash Meredith Food Studios', 'Stir Cheddar cheese into the soup.', 'Dotdash Meredith Food Studios', 'Garnish servings with pickles, red onion, additional cheese, ketchup and mustard.', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/slow-cooker-cheeseburger-soup-recipe-8718390
8720981,Cowboy Soup,"['1 pound ground beef', '1 onion, chopped', '1 large green bell pepper, chopped', '4 cups beef broth', '1 (14.5 ounce) can Mexican-flavored diced tomatoes, undrained', '1 (15.5 ounce) can pinto beans, undrained', '1 (15.25 ounce) can corn, drained', '1 large baking potato, peeled and cubed', '1 tablespoon chili powder', '1 tablespoon Worcestershire sauce', '1 teaspoon paprika', '1/2 teaspoon ground cumin', 'salt and freshly ground black pepper to taste']","['Heat a large stock pot over medium-high heat. Add ground beef and onions. Cook, breaking up beef with a spatula, until onions have softened and beef is no longer pink, about 5 minutes. Drain excess grease.', 'Add green pepper, beef broth, tomatoes, beans, corn, potato, chili powder, Worcestershire sauce, paprika, and cumin. Bring to a boil; reduce heat and simmer for 40 minutes. Season with salt and pepper. Ladle into bowls and serve.']",https://www.allrecipes.com/cowboy-soup-recipe-8720981
8698429,Crockpot Lasagna Soup,"['1 1/2 pounds 93/7 lean ground beef', '1 1/2 cups finely chopped yellow onion', '6 cloves garlic, finely chopped', '1 1/2 teaspoons table salt, divided', '3/4 teaspoon freshly ground black pepper, divided', '6 cups beef broth', ""1 (24-ounce) jar marinara sauce (such as Rao's)"", '1 (15-ounce) can diced tomatoes, drained', '1 (6-ounce) can basil, garlic, and oregano tomato paste', '1/4 teaspoon crushed red pepper, plus more for garnish', '8 ounces uncooked lasagna noodles, broken into 1 3/4-inch pieces (About 8 to 9 sheets)', '2 cups fresh baby spinach, chopped', '1 (15-ounce) container whole milk ricotta cheese', 'freshly grated Parmesan cheese, to taste']","['Gather all ingredients.', 'Dotdash Meredith Food Studios', 'Combine ground beef, onion, garlic, 1/2 teaspoon salt, and 1/2 teaspoon black pepper in a large nonstick skillet over medium-high. Cook, stirring occasionally, until beef is no longer pink and onions are softened, about 8 minutes. Transfer to a 6-quart slow cooker.', 'Dotdash Meredith Food Studios', 'Stir in broth, marinara sauce, diced tomatoes, tomato paste, crushed red pepper, remaining 1 teaspoon salt, and remaining 1/4 teaspoon black pepper until combined.', 'Dotdash Meredith Food Studios', 'Cover and cook on LOW until soup is just slightly thickened, 3 1/2 to 4 hours, or on HIGH for 2 hours.', 'Dotdash Meredith Food Studios', 'Stir lasagna noodles into crockpot until sheets are submerged in liquid. Cover and cook on HIGH until pasta is al dente, about 30 minutes.', 'Dotdash Meredith Food Studios', 'Stirring in spinach the last 5 minutes of cooking.', 'Dotdash Meredith Food Studios', 'Serve with a dollop of ricotta and Parmesan cheese. Garnish with crushed red pepper.', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/crockpot-lasagna-soup-recipe-8698429
8707675,Rustic Chicken and Dumplin's,"['1 whole chicken, cut into pieces (drumsticks, thighs, and halved breasts)', '1 teaspoon Morton Nature’s Seasons seasoning blend', '3 tablespoons butter', '1 (32 ounce) carton low-sodium chicken broth', '2 cups water', '1/2 onion, minced', '1 teaspoon poultry seasoning', '1 teaspoon minced garlic', '1 1/2 teaspoons salt', '1 teaspoon black pepper', '3 medium carrots, cut into 1-inch pieces (1 1/2 cups)', '3 medium\xa0stalks celery, cut into 1-inch pieces (1 1/2 cups)', '1 1/4 cups flour, plus more for dusting', '1 teaspoon baking powder', '1 egg', '1/2 cup whole buttermilk, well shaken', '1/2 cup butter, chilled and cut into thin slices', 'Chopped fresh parsley, for garnish']","['Season chicken pieces all over with the Morton’s seasoning blend.', 'Melt 3 tablespoons butter in a large Dutch oven over medium-high heat. Add chicken pieces, skin sides down, and cook until golden brown, 6 to 8 minutes. Turn chicken pieces and brown again, 6 to 8 minutes more.', 'Add broth and water; bring to a boil over high heat. Add onion, poultry seasoning, garlic, 1 teaspoon salt, and pepper. Reduce heat and simmer, covered, 20 minutes. Add carrots and celery. Leaving pot partially covered, continue simmering over low heat until vegetables are almost tender, about 20 minutes.', 'Meanwhile, sift flour, baking powder, and remaining 1/2 teaspoon salt together in a large bowl. In a separate medium bowl, whisk together egg and buttermilk.', 'Cut chilled butter into dry mixture using a pastry cutter or two forks. Blend well to a crumbly consistency. Add buttermilk mixture and gently stir with a wooden spoon until combined. Cover with plastic wrap and refrigerate 30 minutes.', 'Turn out dough onto a floured surface. Using your hands, pat dough to approximately 1-inch thickness and gently fold outer edges into center. Continue to gently fold—do not knead—until it comes together. Pat dough out again to approximately 1-inch thickness.', 'Remove cooked chicken from Dutch oven (an instant-read thermometer inserted into thickest part of chicken should register 170 degrees F /76 degrees C) and put it on a plate. Cover with foil to keep warm. Skim fat from broth. Bring broth to a gentle boil over medium-high heat.', 'Using a knife, cut dough into 9 (2x2-inch) squares. Gently drop each square, one at a time, into boiling broth. Lower heat to medium and simmer, uncovered, until all dumplings rise to top and a toothpick inserted in center comes out clean, about 10 minutes. Return chicken to pot and simmer an additional 5 minutes.', 'Spoon chicken and dumplin’s into bowls. Garnish with parsley.']",https://www.allrecipes.com/rustic-chicken-and-dumplins-recipe-8707675
8701222,Leftover Roast Chicken Coconut Soup,"['1 leftover roast chicken carcass', '8 cups cold water', '1/2 large onion, cut in large pieces', '2 stalks celery, cut in large pieces', 'parsley stems (optional)', '1 chicken bouillon cube or 2 teaspoons chicken bouillon paste', '1 tablespoon coconut oil', '2 tablespoons finely minced fresh ginger', '1 bunch green onions, thinly sliced, white and green parts separated, divided', '1 teaspoon kosher salt, divided', '8 ounces sliced baby portobello mushrooms', '1/2 cup matchstick-cut or grated carrots', '1/2 teaspoon freshly ground black pepper', '1/2 teaspoon garlic powder', '1 can unsweetened coconut milk', '1 lime, juiced', '1 tablespoon Sriracha\xa0plus more to taste (optional)', '1 1/2 cups cooked rice']","['Place chicken in a large stock pot and add cold water, onions, celery, and parsley stems. Bring to a boil over high heat. Reduce heat to medium and simmer for 1 hour. Strain and reserve liquid. Separate any remaining chicken meat from the carcass and reserve. Discard remaining ingredients in the strainer. Stir bouillon into hot broth until dissolved.', 'Heat oil in a large pot over medium-high heat. Add white and light green parts of onion, along with the ginger, and cook until fragrant, about 1 minute. Sprinkle with 1/2 teaspoon salt and stir. Add mushrooms and cook until lightly browned, about 3 minutes. Add carrots and remaining salt and cook 3 minutes, stirring often. Add pepper, garlic powder and 6 cups of reserved broth. Stir, scraping up any browned bits from the bottom of the pot. Add in coconut milk and reserved chicken pieces and bring to a simmer. Cook for 10 minutes. Add remaining green onions, lime juice, and Sriracha. Serve topped with 1/4 cup of rice per serving.']",https://www.allrecipes.com/leftover-roast-chicken-coconut-soup-recipe-8701222
8685676,Easy Slow Cooker Lasagna Soup,"['1 pound ground beef', '1 green bell pepper, chopped', '1 medium onion, chopped', '1 (14.5 ounce) can petite diced tomatoes', '1 (28 ounce) can crushed tomatoes', '1 (32 ounce) carton beef broth', '1 (4 ounce) can sliced mushrooms', '2 teaspoons Italian seasoning, or more to taste', '5 lasagna noodles', '1/2 cup shredded mozzarella cheese', '4 dollops ricotta cheese\xa0(optional)', '1/4 tsp salt and freshly ground black pepper']","['Crumble ground beef in a large skillet over medium heat. Cook and stir for 5 minutes. Drain.', 'Place beef in the bottom of a slow cooker. Add bell pepper, onion, diced tomatoes, crushed tomatoes, beef broth, mushrooms, and Italian seasoning. Cook on low 4 hours.', 'Add broken lasagna noodles. Cook on Low until noodles are tender, about 45 minutes more. Season with salt and pepper to taste.', 'Ladle soup into serving bowls. Divide mozzarella cheese between the bowls. Top each bowl with a dollop of ricotta cheese.', 'Nicole Russell', 'Dotdash Meredith Video Studios']",https://www.allrecipes.com/easy-slow-cooker-lasagna-soup-recipe-8685676
8671629,Couscous Chicken Soup,"['2 tablespoons unsalted butter', '1 onion, chopped', '2 carrots, peeled and diced', '3 stalks celery, diced', '1 1/4 pounds cubed cooked chicken breast', '8 cups chicken broth', '1/2 tablespoon dried parsley flakes or dried dill', '1/2 teaspoon salt', '1/4 teaspoon ground black pepper', '2 (5.4 ounce) boxes herb couscous mix (such as Near East® Wild Mushroom & Herb Couscous Mix)']","['Melt butter in a large stock pot over medium-high heat. Add onion, carrot, and celery, and cook\xa0 and stir for 5 minutes.', 'Add chicken, broth, parsley, salt, and pepper. Bring to a boil, reduce heat, and simmer 20 minutes.', 'Add couscous and cook 7 minutes more. Ladle into bowls and serve.']",https://www.allrecipes.com/couscous-chicken-soup-recipe-8671629
274492,Golden State Gazpacho,"['2 small ripe yellow peaches, peeled and cubed', '1 cup sliced peeled English cucumber', '¼ cup chopped yellow onion', '1 clove garlic', '½ cup chopped orange bell pepper', '2 pints Sungold cherry tomatoes', '1 cup red cherry tomatoes', '2 teaspoons kosher salt, or more to taste', '½ teaspoon ground cumin', '1 pinch cayenne pepper, or to taste', '2 tablespoons white wine vinegar', '1  lime, juiced, or to taste', '3 tablespoons extra-virgin olive oil', '1 cup cold water, or to taste']","['Combine peaches, cucumber, onion, garlic, bell pepper, and tomatoes in a blender. Season with salt, cumin, and cayenne. Pour in vinegar, lime juice, olive oil, and water. Blend until smooth, starting with a few pulses and finishing on high speed.', 'Strain soup through a fine-mesh strainer into a large bowl. Cover with plastic wrap and refrigerate until completely chilled, at least 3 to 4 hours.', 'Stir soup and season to taste. Pour into serving cups and garnish with feta, diced peach, basil, and a sprinkle of cayenne.', 'Use any light-colored vinegar, such as Champagne vinegar.']",https://www.allrecipes.com/recipe/274492/golden-state-gazpacho/
8660754,Quick Tomato and Bean Soup Provencal,"['2 teaspoons olive oil', '1/2 cup chopped onion', '2 cloves garlic, minced', '1 (14.5 ounce) can diced tomatoes with basil, garlic, and oregano, undrained', '2 cups chicken broth', '1 cup water', '1/4 teaspoon crushed red pepper flakes', '1 (16 ounce) can butter beans, rinsed', '2 cups baby spinach leaves, roughly chopped, or more to taste', 'salt and freshly ground black pepper to taste', '2 tablespoons grated Parmesan cheese']","['Heat olive oil in a large saucepan over medium heat, add onion, and saute until tender and translucent, 3 to 4 minutes. Stir in garlic and cook until fragrant, about 30 seconds.', 'Stir in tomatoes, chicken broth, water, and red pepper flakes, and bring to a boil. Reduce heat and simmer, uncovered, for 10 minutes.', 'Add butter beans and cook until heated through, about 5 minutes. Stir in spinach, and heat until wilted.', 'Season to taste with salt and pepper. Garnish with Parmesan cheese, and serve hot.', 'You can substitute butter beans with another canned white bean such as cannellini, Great Northern, or navy beans.']",https://www.allrecipes.com/quick-tomato-and-bean-soup-provencal-recipe-8660754
8647040,Beef Miso Ramen,"['1 (8 ounce) beef sirloin steak', '½ cup gluten-free soy sauce (tamari)', '1 teaspoon coconut oil', '4 cups beef broth', '2 teaspoons miso paste', '1 teaspoon minced garlic', '1 teaspoon sesame oil', '2 (3 ounce) packages ramen noodles', 'salt and ground black pepper to taste']","['Combine steak and soy sauce in a plastic container with a lid. For best flavor results, marinate in the refrigerator for 2 hours.', 'Remove steak from the marinade and shake off excess. Discard the remaining marinade.', 'Heat coconut oil in a skillet over medium-high heat. Add steak and cook until firm and reddish-pink and juicy in the center, 3 to 4 minutes per side. An instant-read thermometer inserted into the center should read 130 degrees F (54 degrees C) for medium-rare. Remove from skillet and allow to rest for 10 minutes.', 'While the steak is resting, combine broth, miso paste, garlic, and sesame oil in a saucepan over medium heat; bring to a boil. Once broth is at a slow boil, add ramen noodles. Cook until noodles are soft, about 3 minutes. Season with salt and pepper.', 'Transfer broth and noodles to 2 bowls. Slice steak and place on top.', 'Nutrition data for this recipe includes the full amount of marinade ingredients. The actual amount of marinade consumed will vary.']",https://www.allrecipes.com/beef-miso-ramen-recipe-8647040
8634211,Creamy Cajun Potato Soup,"['5 Yukon gold potatoes, peeled and cut into chunks', '2 tablespoons butter', '1 tablespoon olive oil', '1 yellow onion, chopped', '2 stalks celery, chopped', '1 green bell pepper, chopped', '2 cloves garlic, chopped', '1 pound andouille smoked sausage, cut into round slices', '4 cups vegetable broth or chicken broth', '1 cup heavy cream', '1 teaspoon Cajun seasoning, or as needed', '1/4 cup grated Parmesan cheese']","['Place potatoes in a large microwave-safe bowl with a few tablespoons water, and cook on High, stopping occasionally to stir potatoes, until nearly tender, 5 to 8 minutes.', 'Meanwhile, heat butter and olive oil in a large stock pot over medium heat. Add onion, celery, bell pepper, and garlic, and cook and stir until onion begins to turn translucent, about 5 minutes. Stir in andouille, and cook for about 5 minutes more.', 'Pour in vegetable broth; bring to a simmer, add potatoes, and cook until potatoes are fork-tender, about 15 minutes.', 'Stir in cream; season to taste with Cajun seasoning, and cook just until heated through. Serve hot in bowls; sprinkle each bowl with Parmesan cheese.']",https://www.allrecipes.com/creamy-cajun-potato-soup-recipe-8634211
8634426,Artichoke Parmesan Soup,"['1 tablespoon olive oil', '1 onion, chopped', '2 (14 ounce) cans quartered artichoke hearts, drained and roughly chopped', '2 cloves garlic, minced', '1 teaspoon dried thyme', '4 cups chicken broth', '1/2 cup freshly grated Parmesan cheese', '1 tablespoon lemon juice', '1/2 cup heavy cream', 'salt and freshly ground black pepper to taste']","['Heat olive oil over medium heat in a large pot. Add onion and cook and stir until softened, about 5 minutes. Add artichoke hearts, garlic, and thyme, and cook for another 2 to 3 minutes. Pour in chicken broth and bring to a simmer. Cook, uncovered, for about 10 minutes.', 'Stir in Parmesan cheese and lemon juice. Using an immersion blender, carefully blend the soup until smooth. Alternatively, you can transfer the soup to a blender and blend in batches, then return it to the pot. Discard any fibrous artichoke pieces that remain stuck to the blades, or strain for a smoother soup.', 'Stir in heavy cream; season with salt and pepper. Simmer, stirring occasionally, until soup is heated through and flavors have melded together, another 4 to 5 minutes. Garnish with extra Parmesan cheese.']",https://www.allrecipes.com/artichoke-parmesan-soup-recipe-8634426
